Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code,Duration
Saudia,2019-06-24,Jeddah,London,Jeddah → London,08:45,13:15,1 stop,Standard Stopover,4812,saudia,jeddah,270,1.0,JED,270
Saudia,2019-06-27,Jeddah,London,Jeddah → London,21:50,03:35,1 stop,Standard Stopover,5775,saudia,jeddah,345,1.0,JED,345
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,09:35,09:45,1 stop,No Meal,10539,saudia,dammam,1450,1.0,DMM,1450
Saudia,2019-06-03,Dammam,Riyadh,Dammam → Riyadh,15:30,18:05,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM,155
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,11:10,13:55,non-stop,Express Flight,3383,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,12:10,17:05,1 stop,Standard Stopover,8738,saudia,riyadh,295,1.0,RUH,295
Saudia,2019-03-27,Jeddah,London,Jeddah → London,05:15,06:50,1 stop,Standard Stopover,7165,saudia,jeddah,1535,1.0,JED,1535
Saudia,2019-06-24,Jeddah,London,Jeddah → London,16:10,22:30,1 stop,Standard Stopover,6412,saudia,jeddah,380,1.0,JED,380
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,non-stop,Express Flight,8016,saudia,riyadh,185,0.0,RUH,185
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,20:35,15:15,1 stop,No Meal,11087,saudia,riyadh,1120,1.0,RUH,1120
Flynas,2019-06-27,Abha,Dammam,Abha → Dammam,09:45,12:00,non-stop,No Baggage,3543,flynas,abha,135,0.0,AHB,135
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,16:30,04:40,1 stop,Standard Stopover,12471,saudia,dammam,730,1.0,DMM,730
Saudia,2019-06-24,Jeddah,London,Jeddah → London,09:00,04:25,1 stop,No Meal,10262,saudia,jeddah,1165,1.0,JED,1165
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,13:20,16:10,non-stop,Express Flight,4441,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-27,Jeddah,London,Jeddah → London,07:05,15:30,1 stop,Standard Stopover,12537,saudia,jeddah,505,1.0,JED,505
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,22:25,07:40,1 stop,Standard Stopover,10091,saudia,dammam,555,1.0,DMM,555
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,21:05,23:55,non-stop,Express Flight,6961,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-04-24,Jeddah,London,Jeddah → London,05:35,08:50,non-stop,Express Flight,5013,saudia,jeddah,195,0.0,JED,195
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:10,08:00,non-stop,Express Flight,6934,saudia,jeddah,170,0.0,JED,170
Saudia,2019-06-03,Jeddah,London,Jeddah → London,06:40,19:00,1 stop,Standard Stopover,10877,saudia,jeddah,740,1.0,JED,740
Saudia,2019-04-18,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,non-stop,Express Flight,7229,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-03-27,Jeddah,London,Jeddah → London,16:00,01:35,1 stop,Standard Stopover,7048,saudia,jeddah,575,1.0,JED,575
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,non-stop,Express Flight,4878,saudia,riyadh,155,0.0,RUH,155
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,14:05,23:35,1 stop,No Meal,10844,saudia,dammam,570,1.0,DMM,570
Saudia,2019-05-18,Jeddah,London,Jeddah → London,23:05,04:25,2 stops,Multi Stopover,15129,saudia,jeddah,1760,2.0,JED,1760
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,00:30,03:25,non-stop,Express Flight,3943,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-06,Jeddah,London,Jeddah → London,06:05,11:20,1 stop,Standard Stopover,5583,saudia,jeddah,315,1.0,JED,315
Saudia,2019-06-06,Jeddah,London,Jeddah → London,07:05,16:10,1 stop,Standard Stopover,9646,saudia,jeddah,545,1.0,JED,545
Saudia,2019-06-03,Jeddah,London,Jeddah → London,08:30,19:15,1 stop,Standard Stopover,7677,saudia,jeddah,645,1.0,JED,645
Saudia,2019-06-01,Jeddah,London,Jeddah → London,05:10,10:05,1 stop,Standard Stopover,6842,saudia,jeddah,295,1.0,JED,295
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,08:45,10:15,non-stop,No Meal,4995,saudia,medina,90,0.0,MED,90
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,07:10,18:50,1 stop,Standard Stopover,9555,saudia,dammam,700,1.0,DMM,700
Saudia,2019-06-01,Riyadh,Jeddah,Riyadh → Jeddah,01:30,04:15,non-stop,Express Flight,4077,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,non-stop,Express Flight,7229,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-09,Jeddah,London,Jeddah → London,09:00,19:00,1 stop,Standard Stopover,12192,saudia,jeddah,600,1.0,JED,600
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,10:00,12:45,non-stop,Express Flight,5911,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-06-12,Jeddah,London,Jeddah → London,09:00,19:15,1 stop,Standard Stopover,8372,saudia,jeddah,615,1.0,JED,615
Saudia,2019-03-18,Medina,Cairo,Medina → Cairo,07:10,08:35,non-stop,No Meal,4995,saudia,medina,85,0.0,MED,85
Saudia,2019-05-09,Jeddah,London,Jeddah → London,10:00,19:15,1 stop,Standard Stopover,14323,saudia,jeddah,555,1.0,JED,555
Saudia,2019-06-09,Jeddah,London,Jeddah → London,05:30,04:25,2 stops,Multi Stopover,13014,saudia,jeddah,1375,2.0,JED,1375
Saudia,2019-06-06,Jeddah,London,Jeddah → London,14:25,19:15,2 stops,Multi Stopover,13591,saudia,jeddah,1730,2.0,JED,1730
Saudia,2019-03-03,Jeddah,London,Jeddah → London,05:25,18:50,2 stops,Multi Stopover,18799,saudia,jeddah,2245,2.0,JED,2245
Saudia,2019-04-27,Riyadh,Jeddah,Riyadh → Jeddah,23:30,02:20,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-21,Medina,Cairo,Medina → Cairo,05:45,07:15,non-stop,No Baggage,1965,saudia,medina,90,0.0,MED,90
Saudia,2019-05-27,Medina,Cairo,Medina → Cairo,10:20,11:50,non-stop,No Meal,4995,saudia,medina,90,0.0,MED,90
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,16:50,18:30,1 stop,Standard Stopover,14641,saudia,dammam,1540,1.0,DMM,1540
Saudia,2019-04-12,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,non-stop,Express Flight,4460,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-18,Jeddah,London,Jeddah → London,13:00,19:15,1 stop,Standard Stopover,10191,saudia,jeddah,375,1.0,JED,375
Saudia,2019-03-09,Jeddah,London,Jeddah → London,02:15,19:45,1 stop,No Meal,13843,saudia,jeddah,1050,1.0,JED,1050
Saudia,2019-05-01,Jeddah,London,Jeddah → London,21:50,03:35,1 stop,Standard Stopover,6349,saudia,jeddah,345,1.0,JED,345
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,10:20,12:55,non-stop,Express Flight,4409,saudia,dammam,155,0.0,DMM,155
Saudia,2019-03-06,Jeddah,London,Jeddah → London,18:15,19:45,1 stop,Standard Stopover,17024,saudia,jeddah,1530,1.0,JED,1530
Saudia,2019-05-18,Jeddah,London,Jeddah → London,07:05,21:00,1 stop,Standard Stopover,13727,saudia,jeddah,835,1.0,JED,835
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,18:25,21:20,non-stop,Express Flight,8855,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-24,Jeddah,London,Jeddah → London,08:45,19:00,1 stop,Standard Stopover,12524,saudia,jeddah,615,1.0,JED,615
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,11:40,20:20,1 stop,Standard Stopover,13555,saudia,riyadh,520,1.0,RUH,520
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,06:30,12:00,1 stop,No Meal,10844,saudia,dammam,330,1.0,DMM,330
Saudia,2019-06-09,Jeddah,London,Jeddah → London,09:00,21:00,1 stop,Standard Stopover,13587,saudia,jeddah,720,1.0,JED,720
Flynas,2019-06-12,Abha,Dammam,Abha → Dammam,09:45,12:00,non-stop,No Baggage,3543,flynas,abha,135,0.0,AHB,135
Flynas,2019-03-18,Abha,Dammam,Abha → Dammam,07:05,09:20,non-stop,Express Flight,4842,flynas,abha,135,0.0,AHB,135
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,23:30,02:20,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-09,Jeddah,London,Jeddah → London,19:15,04:25,1 stop,No Meal,10577,saudia,jeddah,550,1.0,JED,550
Saudia,2019-05-15,Jeddah,London,Jeddah → London,10:35,21:00,1 stop,Standard Stopover,6979,saudia,jeddah,625,1.0,JED,625
Flynas,2019-06-27,Abha,Dammam,Abha → Dammam,17:45,20:05,non-stop,Express Flight,11982,flynas,abha,140,0.0,AHB,140
Saudia,2019-06-06,Jeddah,London,Jeddah → London,08:45,13:15,1 stop,Standard Stopover,5264,saudia,jeddah,270,1.0,JED,270
Saudia,2019-03-03,Jeddah,London,Jeddah → London,06:00,09:10,non-stop,Express Flight,8001,saudia,jeddah,190,0.0,JED,190
Saudia,2019-06-01,Jeddah,London,Jeddah → London,19:45,19:15,2 stops,Multi Stopover,10651,saudia,jeddah,1410,2.0,JED,1410
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,16:30,19:50,1 stop,No Meal,10844,saudia,dammam,1640,1.0,DMM,1640
Saudia,2019-03-27,Jeddah,London,Jeddah → London,09:45,22:20,1 stop,Standard Stopover,6601,saudia,jeddah,755,1.0,JED,755
Saudia,2019-03-21,Jeddah,London,Jeddah → London,19:00,19:15,1 stop,Standard Stopover,6587,saudia,jeddah,1455,1.0,JED,1455
Saudia,2019-03-21,Medina,Cairo,Medina → Cairo,13:10,14:30,non-stop,Express Flight,3173,saudia,medina,80,0.0,MED,80
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,10:00,12:45,non-stop,Express Flight,5228,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,non-stop,No Meal,5769,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-06-06,Jeddah,London,Jeddah → London,08:00,19:00,1 stop,Standard Stopover,14714,saudia,jeddah,660,1.0,JED,660
Saudia,2019-06-03,Jeddah,London,Jeddah → London,05:30,19:00,2 stops,Multi Stopover,13014,saudia,jeddah,810,2.0,JED,810
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,22:10,01:00,non-stop,Express Flight,3359,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,20:55,23:50,non-stop,Express Flight,6722,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-03-18,Dammam,Riyadh,Dammam → Riyadh,09:35,12:20,non-stop,Express Flight,4462,saudia,dammam,165,0.0,DMM,165
Saudia,2019-03-09,Jeddah,London,Jeddah → London,04:55,16:10,1 stop,Standard Stopover,6171,saudia,jeddah,675,1.0,JED,675
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,05:50,20:25,2 stops,Multi Stopover,12303,saudia,dammam,875,2.0,DMM,875
Saudia,2019-03-21,Jeddah,London,Jeddah → London,11:40,01:35,1 stop,Standard Stopover,7695,saudia,jeddah,835,1.0,JED,835
Saudia,2019-06-24,Jeddah,London,Jeddah → London,11:25,01:30,1 stop,Standard Stopover,5684,saudia,jeddah,845,1.0,JED,845
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,16:50,07:55,1 stop,Standard Stopover,8366,saudia,dammam,905,1.0,DMM,905
Flynas,2019-03-01,Abha,Dammam,Abha → Dammam,11:40,13:55,non-stop,Express Flight,19630,flynas,abha,135,0.0,AHB,135
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,14:05,05:05,1 stop,No Meal,13502,saudia,riyadh,900,1.0,RUH,900
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,21:10,10:05,1 stop,Standard Stopover,14781,saudia,dammam,775,1.0,DMM,775
Saudia,2019-06-12,Jeddah,London,Jeddah → London,07:10,16:10,1 stop,Standard Stopover,6513,saudia,jeddah,540,1.0,JED,540
Saudia,2019-06-01,Jeddah,London,Jeddah → London,07:00,19:15,1 stop,Standard Stopover,9929,saudia,jeddah,735,1.0,JED,735
Saudia,2019-06-06,Jeddah,London,Jeddah → London,17:50,01:30,2 stops,Multi Stopover,18275,saudia,jeddah,460,2.0,JED,460
Saudia,2019-04-09,Jeddah,London,Jeddah → London,06:05,09:25,1 stop,Standard Stopover,4487,saudia,jeddah,1640,1.0,JED,1640
Saudia,2019-03-15,Medina,Cairo,Medina → Cairo,21:20,22:45,non-stop,Express Flight,2754,saudia,medina,85,0.0,MED,85
Saudia,2019-03-27,Medina,Cairo,Medina → Cairo,06:20,07:40,non-stop,Express Flight,2575,saudia,medina,80,0.0,MED,80
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,15:55,21:25,1 stop,Standard Stopover,8224,saudia,dammam,330,1.0,DMM,330
Saudia,2019-03-09,Jeddah,London,Jeddah → London,20:30,08:15,1 stop,Standard Stopover,8991,saudia,jeddah,705,1.0,JED,705
Saudia,2019-06-24,Jeddah,London,Jeddah → London,05:35,08:50,non-stop,Express Flight,5000,saudia,jeddah,195,0.0,JED,195
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,18:55,19:50,1 stop,No Meal,8529,saudia,dammam,1495,1.0,DMM,1495
Saudia,2019-03-03,Jeddah,London,Jeddah → London,06:05,09:25,1 stop,Standard Stopover,14042,saudia,jeddah,1640,1.0,JED,1640
Saudia,2019-05-24,Riyadh,Jeddah,Riyadh → Jeddah,11:10,14:05,non-stop,No Meal,4030,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,18:55,12:00,1 stop,No Meal,10844,saudia,dammam,1025,1.0,DMM,1025
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,non-stop,Express Flight,4804,saudia,dammam,160,0.0,DMM,160
Saudia,2019-05-27,Jeddah,London,Jeddah → London,17:30,01:30,1 stop,No Meal,7308,saudia,jeddah,480,1.0,JED,480
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,16:55,19:55,non-stop,Express Flight,4823,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-06-24,Jeddah,London,Jeddah → London,09:00,12:35,1 stop,No Meal,10262,saudia,jeddah,1655,1.0,JED,1655
Saudia,2019-05-27,Jeddah,London,Jeddah → London,20:55,04:25,1 stop,No Meal,12898,saudia,jeddah,450,1.0,JED,450
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,17:25,16:20,2 stops,Multi Stopover,12778,saudia,riyadh,1375,2.0,RUH,1375
Saudia,2019-03-03,Jeddah,London,Jeddah → London,04:45,13:20,1 stop,Standard Stopover,14871,saudia,jeddah,515,1.0,JED,515
Saudia,2019-03-21,Jeddah,London,Jeddah → London,13:20,19:15,2 stops,Multi Stopover,8708,saudia,jeddah,1795,2.0,JED,1795
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,20:00,18:15,1 stop,No Meal,10844,saudia,dammam,1335,1.0,DMM,1335
Saudia,2019-03-06,Medina,Cairo,Medina → Cairo,05:45,07:05,non-stop,Express Flight,4129,saudia,medina,80,0.0,MED,80
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,non-stop,Express Flight,4804,saudia,dammam,160,0.0,DMM,160
Saudia,2019-05-06,Riyadh,Jeddah,Riyadh → Jeddah,08:20,11:20,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,07:00,19:10,1 stop,No Meal,7832,saudia,riyadh,730,1.0,RUH,730
Flynas,2019-03-18,Abha,Dammam,Abha → Dammam,09:30,12:05,non-stop,Express Flight,3859,flynas,abha,155,0.0,AHB,155
Saudia,2019-06-06,Jeddah,London,Jeddah → London,07:30,19:15,1 stop,Standard Stopover,9001,saudia,jeddah,705,1.0,JED,705
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,non-stop,Express Flight,4878,saudia,riyadh,155,0.0,RUH,155
Saudia,2019-05-03,Medina,Cairo,Medina → Cairo,02:35,04:05,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED,90
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,07:00,09:40,non-stop,Express Flight,4668,saudia,riyadh,160,0.0,RUH,160
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,10:20,12:55,non-stop,Express Flight,5216,saudia,dammam,155,0.0,DMM,155
Saudia,2019-06-06,Jeddah,London,Jeddah → London,05:30,04:25,2 stops,No Meal,10368,saudia,jeddah,1375,2.0,JED,1375
Saudia,2019-03-09,Jeddah,London,Jeddah → London,06:40,21:20,2 stops,Multi Stopover,8146,saudia,jeddah,880,2.0,JED,880
Saudia,2019-03-27,Jeddah,London,Jeddah → London,13:00,04:25,1 stop,Standard Stopover,12242,saudia,jeddah,925,1.0,JED,925
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,08:00,15:15,1 stop,No Meal,9134,saudia,riyadh,435,1.0,RUH,435
Saudia,2019-06-06,Jeddah,London,Jeddah → London,13:15,09:25,2 stops,Multi Stopover,10939,saudia,jeddah,1210,2.0,JED,1210
Saudia,2019-06-06,Jeddah,London,Jeddah → London,10:55,07:40,2 stops,Multi Stopover,11753,saudia,jeddah,1245,2.0,JED,1245
Saudia,2019-04-24,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,non-stop,Express Flight,4174,saudia,dammam,150,0.0,DMM,150
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,20:00,19:50,1 stop,No Meal,10844,saudia,dammam,1430,1.0,DMM,1430
Saudia,2019-06-03,Jeddah,London,Jeddah → London,16:00,19:00,1 stop,Standard Stopover,14714,saudia,jeddah,1620,1.0,JED,1620
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,06:30,12:00,1 stop,No Meal,9899,saudia,dammam,330,1.0,DMM,330
Saudia,2019-03-03,Jeddah,London,Jeddah → London,09:10,21:00,1 stop,Standard Stopover,14871,saudia,jeddah,710,1.0,JED,710
Flynas,2019-03-06,Abha,Dammam,Abha → Dammam,13:20,15:35,non-stop,Express Flight,7295,flynas,abha,135,0.0,AHB,135
Saudia,2019-06-06,Jeddah,London,Jeddah → London,18:45,19:15,2 stops,Multi Stopover,13465,saudia,jeddah,1470,2.0,JED,1470
Flynas,2019-05-21,Abha,Dammam,Abha → Dammam,17:45,20:05,non-stop,No Baggage,3543,flynas,abha,140,0.0,AHB,140
Saudia,2019-06-27,Jeddah,London,Jeddah → London,19:00,01:30,1 stop,Standard Stopover,7198,saudia,jeddah,390,1.0,JED,390
Saudia,2019-06-01,Jeddah,London,Jeddah → London,08:00,04:25,1 stop,No Meal,10262,saudia,jeddah,1225,1.0,JED,1225
Saudia,2019-03-15,Dammam,Riyadh,Dammam → Riyadh,15:20,17:55,non-stop,Express Flight,4148,saudia,dammam,155,0.0,DMM,155
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,non-stop,Express Flight,8016,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-09,Jeddah,London,Jeddah → London,22:50,04:25,1 stop,No Meal,10262,saudia,jeddah,335,1.0,JED,335
Saudia,2019-06-15,Dammam,Riyadh,Dammam → Riyadh,14:55,17:25,non-stop,No Baggage,3841,saudia,dammam,150,0.0,DMM,150
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,09:45,00:30,1 stop,Standard Stopover,11507,saudia,riyadh,885,1.0,RUH,885
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,08:25,20:45,1 stop,Standard Stopover,14781,saudia,dammam,740,1.0,DMM,740
Saudia,2019-05-27,Jeddah,London,Jeddah → London,17:30,19:00,1 stop,Standard Stopover,16079,saudia,jeddah,1530,1.0,JED,1530
Saudia,2019-05-27,Jeddah,London,Jeddah → London,22:50,04:25,1 stop,No Meal,12898,saudia,jeddah,335,1.0,JED,335
Saudia,2019-03-06,Jeddah,London,Jeddah → London,07:30,19:15,1 stop,Standard Stopover,15353,saudia,jeddah,705,1.0,JED,705
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,18:25,21:20,non-stop,Express Flight,7303,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,15:05,20:45,1 stop,Standard Stopover,6197,saudia,dammam,340,1.0,DMM,340
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,09:10,13:15,1 stop,Standard Stopover,8996,saudia,dammam,245,1.0,DMM,245
Saudia,2019-03-21,Jeddah,London,Jeddah → London,14:20,22:20,1 stop,Standard Stopover,6528,saudia,jeddah,480,1.0,JED,480
Saudia,2019-04-09,Riyadh,Jeddah,Riyadh → Jeddah,20:55,23:40,non-stop,Express Flight,4239,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-03-12,Dammam,Riyadh,Dammam → Riyadh,20:25,23:05,non-stop,Express Flight,4148,saudia,dammam,160,0.0,DMM,160
Saudia,2019-05-24,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,non-stop,Express Flight,3971,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,07:35,23:30,1 stop,Standard Stopover,5192,saudia,dammam,955,1.0,DMM,955
Saudia,2019-04-09,Jeddah,London,Jeddah → London,13:25,12:35,2 stops,Multi Stopover,9483,saudia,jeddah,1390,2.0,JED,1390
Saudia,2019-06-03,Jeddah,London,Jeddah → London,11:40,19:00,2 stops,Multi Stopover,18804,saudia,jeddah,440,2.0,JED,440
Saudia,2019-06-18,Jeddah,London,Jeddah → London,05:10,08:00,non-stop,Express Flight,5201,saudia,jeddah,170,0.0,JED,170
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:30,19:00,1 stop,Standard Stopover,16079,saudia,jeddah,450,1.0,JED,450
Saudia,2019-06-15,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,non-stop,No Meal,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-05-27,Jeddah,London,Jeddah → London,17:45,01:30,1 stop,Standard Stopover,6795,saudia,jeddah,465,1.0,JED,465
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,09:35,10:55,1 stop,Standard Stopover,10953,saudia,dammam,1520,1.0,DMM,1520
Saudia,2019-06-24,Jeddah,London,Jeddah → London,15:05,01:30,2 stops,Multi Stopover,15965,saudia,jeddah,625,2.0,JED,625
Saudia,2019-04-09,Jeddah,London,Jeddah → London,12:55,19:15,2 stops,Multi Stopover,9968,saudia,jeddah,1820,2.0,JED,1820
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,22:15,00:50,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-27,Jeddah,London,Jeddah → London,10:00,19:00,1 stop,Standard Stopover,16079,saudia,jeddah,540,1.0,JED,540
Saudia,2019-06-12,Jeddah,London,Jeddah → London,21:25,12:35,2 stops,No Meal,11507,saudia,jeddah,910,2.0,JED,910
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,09:25,13:45,2 stops,Multi Stopover,11542,saudia,dammam,1700,2.0,DMM,1700
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,17:45,20:45,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-04-27,Riyadh,Jeddah,Riyadh → Jeddah,06:00,08:45,non-stop,No Meal,4544,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-05-15,Jeddah,London,Jeddah → London,05:10,10:05,1 stop,Standard Stopover,6496,saudia,jeddah,295,1.0,JED,295
Saudia,2019-06-15,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,non-stop,Express Flight,4804,saudia,dammam,160,0.0,DMM,160
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,11:05,09:15,1 stop,Standard Stopover,13439,saudia,riyadh,1330,1.0,RUH,1330
Saudia,2019-03-27,Jeddah,London,Jeddah → London,18:15,04:25,1 stop,No Meal,6540,saudia,jeddah,610,1.0,JED,610
Saudia,2019-06-01,Riyadh,Jeddah,Riyadh → Jeddah,23:30,02:20,non-stop,Express Flight,4591,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,16:15,20:35,1 stop,Standard Stopover,4437,saudia,riyadh,260,1.0,RUH,260
Saudia,2019-03-21,Jeddah,London,Jeddah → London,20:10,07:10,1 stop,Standard Stopover,6151,saudia,jeddah,660,1.0,JED,660
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,17:45,20:45,non-stop,No Meal,7754,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-06-24,Jeddah,London,Jeddah → London,14:00,12:35,1 stop,No Meal,10262,saudia,jeddah,1355,1.0,JED,1355
Saudia,2019-06-09,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,non-stop,Express Flight,8016,saudia,riyadh,185,0.0,RUH,185
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,06:55,09:35,non-stop,No Baggage,4781,saudia,dammam,160,0.0,DMM,160
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,11:30,14:20,non-stop,Express Flight,4668,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,11:50,08:55,1 stop,Standard Stopover,14594,saudia,riyadh,1265,1.0,RUH,1265
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,16:55,04:45,1 stop,Standard Stopover,14231,saudia,dammam,710,1.0,DMM,710
Saudia,2019-05-15,Jeddah,London,Jeddah → London,05:15,06:50,1 stop,Standard Stopover,8425,saudia,jeddah,1535,1.0,JED,1535
Saudia,2019-06-12,Jeddah,London,Jeddah → London,07:05,22:30,1 stop,Standard Stopover,9646,saudia,jeddah,925,1.0,JED,925
Flynas,2019-03-03,Abha,Dammam,Abha → Dammam,14:40,17:05,non-stop,Express Flight,7295,flynas,abha,145,0.0,AHB,145
Saudia,2019-04-09,Dammam,Riyadh,Dammam → Riyadh,06:50,10:30,1 stop,Standard Stopover,5162,saudia,dammam,220,1.0,DMM,220
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,18:25,21:20,non-stop,Express Flight,6860,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-04-15,Jeddah,London,Jeddah → London,06:00,09:10,non-stop,Express Flight,6216,saudia,jeddah,190,0.0,JED,190
