Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code
Saudia,2019-04-03,Jeddah,London,Jeddah → London,20:25,01:30,5h 5m,1 stop,Standard Stopover,5073,saudia,jeddah,305,1.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,17:00,18:50,25h 50m,1 stop,Standard Stopover,9345,saudia,dammam,1550,1.0,DMM
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,14:05,10:05,20h,1 stop,No Meal,9663,saudia,dammam,1200,1.0,DMM
Saudia,2019-05-21,Jeddah,London,Jeddah → London,08:00,21:00,13h,1 stop,Standard Stopover,14277,saudia,jeddah,780,1.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,10:00,04:25,18h 25m,1 stop,No Meal,10262,saudia,jeddah,1105,1.0,JED
Saudia,2019-03-27,Medina,Cairo,Medina → Cairo,19:35,21:05,1h 30m,non-stop,Express Flight,5678,saudia,medina,90,0.0,MED
Saudia,2019-05-15,Jeddah,London,Jeddah → London,16:00,01:30,9h 30m,1 stop,Standard Stopover,13727,saudia,jeddah,570,1.0,JED
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,20:00,12:00,16h,1 stop,No Meal,9663,saudia,dammam,960,1.0,DMM
Flynas,2019-05-12,Abha,Dammam,Abha → Dammam,14:45,17:05,2h 20m,non-stop,Express Flight,3858,flynas,abha,140,0.0,AHB
Saudia,2019-06-24,Jeddah,London,Jeddah → London,08:45,13:15,4h 30m,1 stop,Standard Stopover,4812,saudia,jeddah,270,1.0,JED
Saudia,2019-06-27,Jeddah,London,Jeddah → London,21:50,03:35,5h 45m,1 stop,Standard Stopover,5775,saudia,jeddah,345,1.0,JED
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,09:35,09:45,24h 10m,1 stop,No Meal,10539,saudia,dammam,1450,1.0,DMM
Saudia,2019-06-03,Dammam,Riyadh,Dammam → Riyadh,15:30,18:05,2h 35m,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,11:10,13:55,2h 45m,non-stop,Express Flight,3383,saudia,riyadh,165,0.0,RUH
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,12:10,17:05,4h 55m,1 stop,Standard Stopover,8738,saudia,riyadh,295,1.0,RUH
Saudia,2019-03-27,Jeddah,London,Jeddah → London,05:15,06:50,25h 35m,1 stop,Standard Stopover,7165,saudia,jeddah,1535,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,16:10,22:30,6h 20m,1 stop,Standard Stopover,6412,saudia,jeddah,380,1.0,JED
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,3h 5m,non-stop,Express Flight,8016,saudia,riyadh,185,0.0,RUH
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,20:35,15:15,18h 40m,1 stop,No Meal,11087,saudia,riyadh,1120,1.0,RUH
Flynas,2019-06-27,Abha,Dammam,Abha → Dammam,09:45,12:00,2h 15m,non-stop,No Baggage,3543,flynas,abha,135,0.0,AHB
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,16:30,04:40,12h 10m,1 stop,Standard Stopover,12471,saudia,dammam,730,1.0,DMM
Saudia,2019-06-24,Jeddah,London,Jeddah → London,09:00,04:25,19h 25m,1 stop,No Meal,10262,saudia,jeddah,1165,1.0,JED
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,13:20,16:10,2h 50m,non-stop,Express Flight,4441,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-27,Jeddah,London,Jeddah → London,07:05,15:30,8h 25m,1 stop,Standard Stopover,12537,saudia,jeddah,505,1.0,JED
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,22:25,07:40,9h 15m,1 stop,Standard Stopover,10091,saudia,dammam,555,1.0,DMM
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,21:05,23:55,2h 50m,non-stop,Express Flight,6961,saudia,riyadh,170,0.0,RUH
Saudia,2019-04-24,Jeddah,London,Jeddah → London,05:35,08:50,3h 15m,non-stop,Express Flight,5013,saudia,jeddah,195,0.0,JED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:10,08:00,2h 50m,non-stop,Express Flight,6934,saudia,jeddah,170,0.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,06:40,19:00,12h 20m,1 stop,Standard Stopover,10877,saudia,jeddah,740,1.0,JED
Saudia,2019-04-18,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,2h 55m,non-stop,Express Flight,7229,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-27,Jeddah,London,Jeddah → London,16:00,01:35,9h 35m,1 stop,Standard Stopover,7048,saudia,jeddah,575,1.0,JED
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,2h 35m,non-stop,Express Flight,4878,saudia,riyadh,155,0.0,RUH
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,14:05,23:35,9h 30m,1 stop,No Meal,10844,saudia,dammam,570,1.0,DMM
Saudia,2019-05-18,Jeddah,London,Jeddah → London,23:05,04:25,29h 20m,2 stops,Multi Stopover,15129,saudia,jeddah,1760,2.0,JED
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,00:30,03:25,2h 55m,non-stop,Express Flight,3943,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-06,Jeddah,London,Jeddah → London,06:05,11:20,5h 15m,1 stop,Standard Stopover,5583,saudia,jeddah,315,1.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,07:05,16:10,9h 5m,1 stop,Standard Stopover,9646,saudia,jeddah,545,1.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,08:30,19:15,10h 45m,1 stop,Standard Stopover,7677,saudia,jeddah,645,1.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,05:10,10:05,4h 55m,1 stop,Standard Stopover,6842,saudia,jeddah,295,1.0,JED
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,08:45,10:15,1h 30m,non-stop,No Meal,4995,saudia,medina,90,0.0,MED
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,07:10,18:50,11h 40m,1 stop,Standard Stopover,9555,saudia,dammam,700,1.0,DMM
Saudia,2019-06-01,Riyadh,Jeddah,Riyadh → Jeddah,01:30,04:15,2h 45m,non-stop,Express Flight,4077,saudia,riyadh,165,0.0,RUH
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,2h 55m,non-stop,Express Flight,7229,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-09,Jeddah,London,Jeddah → London,09:00,19:00,10h,1 stop,Standard Stopover,12192,saudia,jeddah,600,1.0,JED
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,10:00,12:45,2h 45m,non-stop,Express Flight,5911,saudia,riyadh,165,0.0,RUH
Saudia,2019-06-12,Jeddah,London,Jeddah → London,09:00,19:15,10h 15m,1 stop,Standard Stopover,8372,saudia,jeddah,615,1.0,JED
Saudia,2019-03-18,Medina,Cairo,Medina → Cairo,07:10,08:35,1h 25m,non-stop,No Meal,4995,saudia,medina,85,0.0,MED
Saudia,2019-05-09,Jeddah,London,Jeddah → London,10:00,19:15,9h 15m,1 stop,Standard Stopover,14323,saudia,jeddah,555,1.0,JED
Saudia,2019-06-09,Jeddah,London,Jeddah → London,05:30,04:25,22h 55m,2 stops,Multi Stopover,13014,saudia,jeddah,1375,2.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,14:25,19:15,28h 50m,2 stops,Multi Stopover,13591,saudia,jeddah,1730,2.0,JED
Saudia,2019-03-03,Jeddah,London,Jeddah → London,05:25,18:50,37h 25m,2 stops,Multi Stopover,18799,saudia,jeddah,2245,2.0,JED
Saudia,2019-04-27,Riyadh,Jeddah,Riyadh → Jeddah,23:30,02:20,2h 50m,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH
Saudia,2019-05-21,Medina,Cairo,Medina → Cairo,05:45,07:15,1h 30m,non-stop,No Baggage,1965,saudia,medina,90,0.0,MED
Saudia,2019-05-27,Medina,Cairo,Medina → Cairo,10:20,11:50,1h 30m,non-stop,No Meal,4995,saudia,medina,90,0.0,MED
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,16:50,18:30,25h 40m,1 stop,Standard Stopover,14641,saudia,dammam,1540,1.0,DMM
Saudia,2019-04-12,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,2h 35m,non-stop,Express Flight,4460,saudia,dammam,155,0.0,DMM
Saudia,2019-05-18,Jeddah,London,Jeddah → London,13:00,19:15,6h 15m,1 stop,Standard Stopover,10191,saudia,jeddah,375,1.0,JED
Saudia,2019-03-09,Jeddah,London,Jeddah → London,02:15,19:45,17h 30m,1 stop,No Meal,13843,saudia,jeddah,1050,1.0,JED
Saudia,2019-05-01,Jeddah,London,Jeddah → London,21:50,03:35,5h 45m,1 stop,Standard Stopover,6349,saudia,jeddah,345,1.0,JED
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,10:20,12:55,2h 35m,non-stop,Express Flight,4409,saudia,dammam,155,0.0,DMM
Saudia,2019-03-06,Jeddah,London,Jeddah → London,18:15,19:45,25h 30m,1 stop,Standard Stopover,17024,saudia,jeddah,1530,1.0,JED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,07:05,21:00,13h 55m,1 stop,Standard Stopover,13727,saudia,jeddah,835,1.0,JED
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,18:25,21:20,2h 55m,non-stop,Express Flight,8855,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-24,Jeddah,London,Jeddah → London,08:45,19:00,10h 15m,1 stop,Standard Stopover,12524,saudia,jeddah,615,1.0,JED
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,11:40,20:20,8h 40m,1 stop,Standard Stopover,13555,saudia,riyadh,520,1.0,RUH
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,06:30,12:00,5h 30m,1 stop,No Meal,10844,saudia,dammam,330,1.0,DMM
Saudia,2019-06-09,Jeddah,London,Jeddah → London,09:00,21:00,12h,1 stop,Standard Stopover,13587,saudia,jeddah,720,1.0,JED
Flynas,2019-06-12,Abha,Dammam,Abha → Dammam,09:45,12:00,2h 15m,non-stop,No Baggage,3543,flynas,abha,135,0.0,AHB
Flynas,2019-03-18,Abha,Dammam,Abha → Dammam,07:05,09:20,2h 15m,non-stop,Express Flight,4842,flynas,abha,135,0.0,AHB
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,23:30,02:20,2h 50m,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-09,Jeddah,London,Jeddah → London,19:15,04:25,9h 10m,1 stop,No Meal,10577,saudia,jeddah,550,1.0,JED
Saudia,2019-05-15,Jeddah,London,Jeddah → London,10:35,21:00,10h 25m,1 stop,Standard Stopover,6979,saudia,jeddah,625,1.0,JED
Flynas,2019-06-27,Abha,Dammam,Abha → Dammam,17:45,20:05,2h 20m,non-stop,Express Flight,11982,flynas,abha,140,0.0,AHB
Saudia,2019-06-06,Jeddah,London,Jeddah → London,08:45,13:15,4h 30m,1 stop,Standard Stopover,5264,saudia,jeddah,270,1.0,JED
Saudia,2019-03-03,Jeddah,London,Jeddah → London,06:00,09:10,3h 10m,non-stop,Express Flight,8001,saudia,jeddah,190,0.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,19:45,19:15,23h 30m,2 stops,Multi Stopover,10651,saudia,jeddah,1410,2.0,JED
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,16:30,19:50,27h 20m,1 stop,No Meal,10844,saudia,dammam,1640,1.0,DMM
Saudia,2019-03-27,Jeddah,London,Jeddah → London,09:45,22:20,12h 35m,1 stop,Standard Stopover,6601,saudia,jeddah,755,1.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,19:00,19:15,24h 15m,1 stop,Standard Stopover,6587,saudia,jeddah,1455,1.0,JED
Saudia,2019-03-21,Medina,Cairo,Medina → Cairo,13:10,14:30,1h 20m,non-stop,Express Flight,3173,saudia,medina,80,0.0,MED
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,10:00,12:45,2h 45m,non-stop,Express Flight,5228,saudia,riyadh,165,0.0,RUH
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,3h,non-stop,No Meal,5769,saudia,riyadh,180,0.0,RUH
Saudia,2019-06-06,Jeddah,London,Jeddah → London,08:00,19:00,11h,1 stop,Standard Stopover,14714,saudia,jeddah,660,1.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,05:30,19:00,13h 30m,2 stops,Multi Stopover,13014,saudia,jeddah,810,2.0,JED
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,22:10,01:00,2h 50m,non-stop,Express Flight,3359,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,20:55,23:50,2h 55m,non-stop,Express Flight,6722,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-18,Dammam,Riyadh,Dammam → Riyadh,09:35,12:20,2h 45m,non-stop,Express Flight,4462,saudia,dammam,165,0.0,DMM
Saudia,2019-03-09,Jeddah,London,Jeddah → London,04:55,16:10,11h 15m,1 stop,Standard Stopover,6171,saudia,jeddah,675,1.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,05:50,20:25,14h 35m,2 stops,Multi Stopover,12303,saudia,dammam,875,2.0,DMM
Saudia,2019-03-21,Jeddah,London,Jeddah → London,11:40,01:35,13h 55m,1 stop,Standard Stopover,7695,saudia,jeddah,835,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,11:25,01:30,14h 5m,1 stop,Standard Stopover,5684,saudia,jeddah,845,1.0,JED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,16:50,07:55,15h 5m,1 stop,Standard Stopover,8366,saudia,dammam,905,1.0,DMM
Flynas,2019-03-01,Abha,Dammam,Abha → Dammam,11:40,13:55,2h 15m,non-stop,Express Flight,19630,flynas,abha,135,0.0,AHB
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,14:05,05:05,15h,1 stop,No Meal,13502,saudia,riyadh,900,1.0,RUH
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,21:10,10:05,12h 55m,1 stop,Standard Stopover,14781,saudia,dammam,775,1.0,DMM
Saudia,2019-06-12,Jeddah,London,Jeddah → London,07:10,16:10,9h,1 stop,Standard Stopover,6513,saudia,jeddah,540,1.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,07:00,19:15,12h 15m,1 stop,Standard Stopover,9929,saudia,jeddah,735,1.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,17:50,01:30,7h 40m,2 stops,Multi Stopover,18275,saudia,jeddah,460,2.0,JED
Saudia,2019-04-09,Jeddah,London,Jeddah → London,06:05,09:25,27h 20m,1 stop,Standard Stopover,4487,saudia,jeddah,1640,1.0,JED
Saudia,2019-03-15,Medina,Cairo,Medina → Cairo,21:20,22:45,1h 25m,non-stop,Express Flight,2754,saudia,medina,85,0.0,MED
Saudia,2019-03-27,Medina,Cairo,Medina → Cairo,06:20,07:40,1h 20m,non-stop,Express Flight,2575,saudia,medina,80,0.0,MED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,15:55,21:25,5h 30m,1 stop,Standard Stopover,8224,saudia,dammam,330,1.0,DMM
Saudia,2019-03-09,Jeddah,London,Jeddah → London,20:30,08:15,11h 45m,1 stop,Standard Stopover,8991,saudia,jeddah,705,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,05:35,08:50,3h 15m,non-stop,Express Flight,5000,saudia,jeddah,195,0.0,JED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,18:55,19:50,24h 55m,1 stop,No Meal,8529,saudia,dammam,1495,1.0,DMM
Saudia,2019-03-03,Jeddah,London,Jeddah → London,06:05,09:25,27h 20m,1 stop,Standard Stopover,14042,saudia,jeddah,1640,1.0,JED
Saudia,2019-05-24,Riyadh,Jeddah,Riyadh → Jeddah,11:10,14:05,2h 55m,non-stop,No Meal,4030,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,18:55,12:00,17h 5m,1 stop,No Meal,10844,saudia,dammam,1025,1.0,DMM
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,2h 40m,non-stop,Express Flight,4804,saudia,dammam,160,0.0,DMM
Saudia,2019-05-27,Jeddah,London,Jeddah → London,17:30,01:30,8h,1 stop,No Meal,7308,saudia,jeddah,480,1.0,JED
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,16:55,19:55,3h,non-stop,Express Flight,4823,saudia,riyadh,180,0.0,RUH
Saudia,2019-06-24,Jeddah,London,Jeddah → London,09:00,12:35,27h 35m,1 stop,No Meal,10262,saudia,jeddah,1655,1.0,JED
Saudia,2019-05-27,Jeddah,London,Jeddah → London,20:55,04:25,7h 30m,1 stop,No Meal,12898,saudia,jeddah,450,1.0,JED
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,17:25,16:20,22h 55m,2 stops,Multi Stopover,12778,saudia,riyadh,1375,2.0,RUH
Saudia,2019-03-03,Jeddah,London,Jeddah → London,04:45,13:20,8h 35m,1 stop,Standard Stopover,14871,saudia,jeddah,515,1.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,13:20,19:15,29h 55m,2 stops,Multi Stopover,8708,saudia,jeddah,1795,2.0,JED
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,20:00,18:15,22h 15m,1 stop,No Meal,10844,saudia,dammam,1335,1.0,DMM
Saudia,2019-03-06,Medina,Cairo,Medina → Cairo,05:45,07:05,1h 20m,non-stop,Express Flight,4129,saudia,medina,80,0.0,MED
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,2h 40m,non-stop,Express Flight,4804,saudia,dammam,160,0.0,DMM
Saudia,2019-05-06,Riyadh,Jeddah,Riyadh → Jeddah,08:20,11:20,3h,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,07:00,19:10,12h 10m,1 stop,No Meal,7832,saudia,riyadh,730,1.0,RUH
Flynas,2019-03-18,Abha,Dammam,Abha → Dammam,09:30,12:05,2h 35m,non-stop,Express Flight,3859,flynas,abha,155,0.0,AHB
Saudia,2019-06-06,Jeddah,London,Jeddah → London,07:30,19:15,11h 45m,1 stop,Standard Stopover,9001,saudia,jeddah,705,1.0,JED
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,2h 35m,non-stop,Express Flight,4878,saudia,riyadh,155,0.0,RUH
Saudia,2019-05-03,Medina,Cairo,Medina → Cairo,02:35,04:05,1h 30m,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,07:00,09:40,2h 40m,non-stop,Express Flight,4668,saudia,riyadh,160,0.0,RUH
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,10:20,12:55,2h 35m,non-stop,Express Flight,5216,saudia,dammam,155,0.0,DMM
Saudia,2019-06-06,Jeddah,London,Jeddah → London,05:30,04:25,22h 55m,2 stops,No Meal,10368,saudia,jeddah,1375,2.0,JED
Saudia,2019-03-09,Jeddah,London,Jeddah → London,06:40,21:20,14h 40m,2 stops,Multi Stopover,8146,saudia,jeddah,880,2.0,JED
Saudia,2019-03-27,Jeddah,London,Jeddah → London,13:00,04:25,15h 25m,1 stop,Standard Stopover,12242,saudia,jeddah,925,1.0,JED
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,08:00,15:15,7h 15m,1 stop,No Meal,9134,saudia,riyadh,435,1.0,RUH
Saudia,2019-06-06,Jeddah,London,Jeddah → London,13:15,09:25,20h 10m,2 stops,Multi Stopover,10939,saudia,jeddah,1210,2.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,10:55,07:40,20h 45m,2 stops,Multi Stopover,11753,saudia,jeddah,1245,2.0,JED
Saudia,2019-04-24,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,2h 30m,non-stop,Express Flight,4174,saudia,dammam,150,0.0,DMM
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,20:00,19:50,23h 50m,1 stop,No Meal,10844,saudia,dammam,1430,1.0,DMM
Saudia,2019-06-03,Jeddah,London,Jeddah → London,16:00,19:00,27h,1 stop,Standard Stopover,14714,saudia,jeddah,1620,1.0,JED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,06:30,12:00,5h 30m,1 stop,No Meal,9899,saudia,dammam,330,1.0,DMM
Saudia,2019-03-03,Jeddah,London,Jeddah → London,09:10,21:00,11h 50m,1 stop,Standard Stopover,14871,saudia,jeddah,710,1.0,JED
Flynas,2019-03-06,Abha,Dammam,Abha → Dammam,13:20,15:35,2h 15m,non-stop,Express Flight,7295,flynas,abha,135,0.0,AHB
Saudia,2019-06-06,Jeddah,London,Jeddah → London,18:45,19:15,24h 30m,2 stops,Multi Stopover,13465,saudia,jeddah,1470,2.0,JED
Flynas,2019-05-21,Abha,Dammam,Abha → Dammam,17:45,20:05,2h 20m,non-stop,No Baggage,3543,flynas,abha,140,0.0,AHB
Saudia,2019-06-27,Jeddah,London,Jeddah → London,19:00,01:30,6h 30m,1 stop,Standard Stopover,7198,saudia,jeddah,390,1.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,08:00,04:25,20h 25m,1 stop,No Meal,10262,saudia,jeddah,1225,1.0,JED
Saudia,2019-03-15,Dammam,Riyadh,Dammam → Riyadh,15:20,17:55,2h 35m,non-stop,Express Flight,4148,saudia,dammam,155,0.0,DMM
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,2h 55m,non-stop,Express Flight,8016,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-09,Jeddah,London,Jeddah → London,22:50,04:25,5h 35m,1 stop,No Meal,10262,saudia,jeddah,335,1.0,JED
Saudia,2019-06-15,Dammam,Riyadh,Dammam → Riyadh,14:55,17:25,2h 30m,non-stop,No Baggage,3841,saudia,dammam,150,0.0,DMM
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,09:45,00:30,14h 45m,1 stop,Standard Stopover,11507,saudia,riyadh,885,1.0,RUH
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,08:25,20:45,12h 20m,1 stop,Standard Stopover,14781,saudia,dammam,740,1.0,DMM
Saudia,2019-05-27,Jeddah,London,Jeddah → London,17:30,19:00,25h 30m,1 stop,Standard Stopover,16079,saudia,jeddah,1530,1.0,JED
Saudia,2019-05-27,Jeddah,London,Jeddah → London,22:50,04:25,5h 35m,1 stop,No Meal,12898,saudia,jeddah,335,1.0,JED
Saudia,2019-03-06,Jeddah,London,Jeddah → London,07:30,19:15,11h 45m,1 stop,Standard Stopover,15353,saudia,jeddah,705,1.0,JED
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,18:25,21:20,2h 55m,non-stop,Express Flight,7303,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,15:05,20:45,5h 40m,1 stop,Standard Stopover,6197,saudia,dammam,340,1.0,DMM
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,09:10,13:15,4h 5m,1 stop,Standard Stopover,8996,saudia,dammam,245,1.0,DMM
Saudia,2019-03-21,Jeddah,London,Jeddah → London,14:20,22:20,8h,1 stop,Standard Stopover,6528,saudia,jeddah,480,1.0,JED
Saudia,2019-04-09,Riyadh,Jeddah,Riyadh → Jeddah,20:55,23:40,2h 45m,non-stop,Express Flight,4239,saudia,riyadh,165,0.0,RUH
Saudia,2019-03-12,Dammam,Riyadh,Dammam → Riyadh,20:25,23:05,2h 40m,non-stop,Express Flight,4148,saudia,dammam,160,0.0,DMM
Saudia,2019-05-24,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,2h 55m,non-stop,Express Flight,3971,saudia,riyadh,175,0.0,RUH
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,07:35,23:30,15h 55m,1 stop,Standard Stopover,5192,saudia,dammam,955,1.0,DMM
Saudia,2019-04-09,Jeddah,London,Jeddah → London,13:25,12:35,23h 10m,2 stops,Multi Stopover,9483,saudia,jeddah,1390,2.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,11:40,19:00,7h 20m,2 stops,Multi Stopover,18804,saudia,jeddah,440,2.0,JED
Saudia,2019-06-18,Jeddah,London,Jeddah → London,05:10,08:00,2h 50m,non-stop,Express Flight,5201,saudia,jeddah,170,0.0,JED
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:30,19:00,7h 30m,1 stop,Standard Stopover,16079,saudia,jeddah,450,1.0,JED
Saudia,2019-06-15,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,3h,non-stop,No Meal,7229,saudia,riyadh,180,0.0,RUH
Saudia,2019-05-27,Jeddah,London,Jeddah → London,17:45,01:30,7h 45m,1 stop,Standard Stopover,6795,saudia,jeddah,465,1.0,JED
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,09:35,10:55,25h 20m,1 stop,Standard Stopover,10953,saudia,dammam,1520,1.0,DMM
Saudia,2019-06-24,Jeddah,London,Jeddah → London,15:05,01:30,10h 25m,2 stops,Multi Stopover,15965,saudia,jeddah,625,2.0,JED
Saudia,2019-04-09,Jeddah,London,Jeddah → London,12:55,19:15,30h 20m,2 stops,Multi Stopover,9968,saudia,jeddah,1820,2.0,JED
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,22:15,00:50,2h 35m,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM
Saudia,2019-05-27,Jeddah,London,Jeddah → London,10:00,19:00,9h,1 stop,Standard Stopover,16079,saudia,jeddah,540,1.0,JED
Saudia,2019-06-12,Jeddah,London,Jeddah → London,21:25,12:35,15h 10m,2 stops,No Meal,11507,saudia,jeddah,910,2.0,JED
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,09:25,13:45,28h 20m,2 stops,Multi Stopover,11542,saudia,dammam,1700,2.0,DMM
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,17:45,20:45,3h,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH
Saudia,2019-04-27,Riyadh,Jeddah,Riyadh → Jeddah,06:00,08:45,2h 45m,non-stop,No Meal,4544,saudia,riyadh,165,0.0,RUH
Saudia,2019-05-15,Jeddah,London,Jeddah → London,05:10,10:05,4h 55m,1 stop,Standard Stopover,6496,saudia,jeddah,295,1.0,JED
Saudia,2019-06-15,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,2h 40m,non-stop,Express Flight,4804,saudia,dammam,160,0.0,DMM
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,11:05,09:15,22h 10m,1 stop,Standard Stopover,13439,saudia,riyadh,1330,1.0,RUH
